date,sales,customers,promo_share,pct_stores_open,year,month,quarter,day_of_week,day_of_year,is_weekend,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,is_construction_peak,is_post_monsoon_peak,is_monsoon_dip,trend_days
2022-12-25,8863.68,24,0.05,0.2,2022,12,4,6,359,1,51,152075.02,139678.6,138174.13,155137.91999999998,128840.06142857144,16206.168581705135,122989.85714285714,35029.05056152837,129968.31433333333,29393.661485716737,0,0,0,1089
2022-12-26,132343.91,370,0.05,1.0,2022,12,4,0,360,0,52,8863.68,130948.2,129107.18,164237.03,110152.21571428572,47272.34663950826,113753.39642857143,46036.18832197998,126624.01933333333,36650.63517420374,0,0,0,1090
2022-12-27,131481.12,352,0.2,1.0,2022,12,4,1,361,0,52,132343.91,131290.11,131087.7,148923.96,110351.60285714285,47377.50624340756,113984.59142857142,46127.26414448594,125318.33266666668,35681.16433865645,0,0,0,1091
2022-12-28,127494.32,371,0.15,1.0,2022,12,4,2,362,0,52,131481.12,122896.45,129129.61,137661.16,110378.89,47391.628635351466,114012.69285714287,46138.60356035766,124529.77266666666,35258.32575732592,0,0,0,1092
2022-12-29,119843.57,350,0.0,1.0,2022,12,4,3,363,0,52,127494.32,125505.13,129855.6,130271.05,111035.72857142858,47625.321286117105,113895.88642857142,46099.442408298564,123305.01566666667,34460.60113439206,0,0,0,1093
2022-12-30,99971.27,281,0.1,1.0,2022,12,4,4,364,0,52,119843.57,99486.92,9745.28,95397.59,110226.93428571429,47386.114037041065,113180.74142857143,45910.08277392964,122335.66933333334,34122.45706766101,0,0,0,1094
2022-12-31,149141.95,423,0.2,1.0,2022,12,4,5,365,1,52,99971.27,152075.02,152878.07,157655.37,110296.12714285715,47368.168022263526,119625.455,35403.909927762,121079.33966666667,34232.40297010554,0,0,0,1095
2023-01-01,23299.19,63,0.2,0.45,2023,1,1,6,1,1,52,149141.95,8863.68,139678.6,141353.21,109877.11714285715,46948.11520911771,119358.58928571429,35147.12913833071,121708.36966666668,34578.75427931325,0,0,0,1096
2023-01-02,136537.22,387,0.15,1.0,2023,1,1,0,2,0,1,23299.19,132343.91,130948.2,136117.79,111939.33285714287,41807.11059836938,111045.77428571427,42882.87606710676,119305.08966666667,38727.09737024606,0,0,0,1097
2023-01-03,124513.14,352,0.0,1.0,2023,1,1,1,3,0,1,136537.22,131481.12,131290.11,130040.97,112538.37714285715,42176.62125835816,111444.99,43107.83420492341,118601.15133333333,38194.23611050121,0,0,0,1098
2023-01-04,131048.27,374,0.2,1.0,2023,1,1,2,4,0,1,124513.14,127494.32,122896.45,123170.56,111542.95142857144,41734.94861761599,110960.9207142857,42905.4210681785,118039.81566666668,37971.419830500614,0,0,0,1099
2023-01-05,127434.52,361,0.1,1.0,2023,1,1,3,5,0,1,131048.27,119843.57,125505.13,126161.39,112050.65857142859,41982.22350821294,111543.19357142856,43134.56154868414,117870.83166666668,37899.405442865325,0,0,0,1100
2023-01-06,98849.07,284,0.1,1.0,2023,1,1,4,6,0,1,127434.52,99971.27,99486.92,95157.34999999999,113135.08,42313.79696040445,111681.00714285715,43185.6527908742,117783.95,37873.52294583071,0,0,0,1101
2023-01-07,154011.48,431,0.15,1.0,2023,1,1,5,7,1,1,98849.07,149141.95,152075.02,155199.04,112974.7657142857,42374.065894425265,111635.44642857145,43199.841238446046,116973.23366666665,38014.29166531383,0,0,0,1102
2023-01-08,142151.52,415,0.15,1.0,2023,1,1,6,8,1,1,154011.48,23299.19,8863.68,138174.13,113670.41285714284,43100.51814872133,111773.76500000001,43342.14767102243,117901.57,38582.22745123235,0,0,0,1103
2023-01-09,134268.75,403,0.05,1.0,2023,1,1,0,9,0,2,142151.52,136537.22,132343.91,129107.18,130649.31714285714,17186.046647949282,121294.325,32206.533579527113,119468.04233333333,38580.951813539614,0,0,0,1104
2023-01-10,132218.55,381,0.2,1.0,2023,1,1,1,10,0,2,134268.75,124513.14,131481.12,131087.7,130325.25,17077.563028105964,121431.81357142857,32261.39417039204,118770.366,38098.7644054861,0,0,0,1105
2023-01-11,118559.33,333,0.05,1.0,2023,1,1,2,11,0,2,132218.55,131048.27,127494.32,129129.61,131426.02285714287,16887.77175912763,121484.48714285714,32279.660754625987,118571.84666666668,38009.58360333853,0,0,0,1106
2023-01-12,126048.25,345,0.1,1.0,2023,1,1,3,12,0,2,118559.33,127434.52,119843.57,129855.6,129641.88857142857,17579.85661556561,120846.27357142858,32240.002029370607,118220.25166666668,37957.518569279164,0,0,0,1107
2023-01-13,101832.91,293,0.2,1.0,2023,1,1,4,13,0,2,126048.25,98849.07,99971.27,9745.28,129443.84999999999,17616.636923585378,121289.465,32267.792687991892,118052.27,37909.730830807304,0,0,0,1108
2023-01-14,147197.94,390,0.15,1.0,2023,1,1,5,14,1,2,101832.91,154011.48,149141.95,152878.07,129870.11285714286,16768.655895529875,121422.43928571428,32176.89128812148,117142.37999999999,37962.23451929227,0,0,0,1109
2023-01-15,143259.31,412,0.15,1.0,2023,1,1,6,15,1,2,147197.94,142151.52,23299.19,139678.6,128896.75,15264.025585566596,121283.58142857144,32052.019677571403,117720.458,38293.103610746344,0,0,0,1110
2023-01-16,132391.97,370,0.1,1.0,2023,1,1,0,16,0,3,143259.31,134268.75,136537.22,130948.2,129055.00571428573,15429.202562910596,129852.16142857145,15712.364920015443,122170.92566666666,32654.87541565264,0,0,0,1111
2023-01-17,128850.53,351,0.05,1.0,2023,1,1,1,17,0,3,132391.97,132218.55,124513.14,131290.11,128786.89428571428,15339.55000081142,129556.07214285714,15615.457340283992,121488.05566666667,32201.647770535226,0,0,0,1112
2023-01-18,129439.02,366,0.15,1.0,2023,1,1,2,18,0,3,128850.53,118559.33,131048.27,122896.45,128305.74857142857,15266.619608034145,129865.8857142857,15550.60089398548,121127.12000000001,32051.058051012995,0,0,0,1113
2023-01-19,130209.47,383,0.15,1.0,2023,1,1,3,19,0,3,129439.02,126048.25,127434.52,125505.13,129859.99,14650.369789256685,129750.93928571428,15547.135898320596,121076.814,32036.292723187675,0,0,0,1114
2023-01-20,104385.1,294,0.2,1.0,2023,1,1,4,20,0,3,130209.47,101832.91,98849.07,99486.92,130454.45,14554.032118130182,129949.15000000001,15533.01466014131,121040.79266666668,32025.01853684049,0,0,0,1115
2023-01-21,154569.26,444,0.15,1.0,2023,1,1,5,21,1,3,104385.1,147197.94,154011.48,152075.02,130819.04857142856,13725.930678805687,130344.58071428571,14730.099058931202,120423.74766666668,32166.05560073157,0,0,0,1116
2023-01-22,132421.68,374,0.0,1.0,2023,1,1,6,22,1,3,154569.26,143259.31,142151.52,8863.68,131872.09428571427,15375.571314775923,130384.42214285713,14799.62676156338,121392.552,32756.64553021423,0,0,0,1117
2023-01-23,131771.22,378,0.1,1.0,2023,1,1,0,23,0,4,132421.68,132391.97,134268.75,132343.91,130323.86142857143,14561.955840526573,129689.43357142856,14428.337714521445,122490.37733333334,32548.407081430374,0,0,0,1118
2023-01-24,138374.12,402,0.25,1.0,2023,1,1,1,24,0,4,131771.22,128850.53,132218.55,131481.12,130235.18285714286,14549.147019421978,129511.03857142858,14382.730639882826,121813.584,32120.305525785534,0,0,0,1119
2023-01-25,129872.82,382,0.2,1.0,2023,1,1,2,25,0,4,138374.12,129439.02,118559.33,127494.32,131595.6957142857,14840.452270713546,129950.72214285715,14564.802990149758,126130.59866666667,24124.089302129174,0,0,0,1120
2023-01-26,131513.72,371,0.1,1.0,2023,1,1,3,26,0,4,129872.82,130209.47,126048.25,119843.57,131657.66714285716,14830.847969578657,130758.82857142857,14193.267823533899,126048.22899999999,24106.355074944033,0,0,0,1121
2023-01-27,102306.71,287,0.25,1.0,2023,1,1,4,27,0,4,131513.72,104385.1,101832.91,99971.27,131843.98857142858,14817.808795908812,131149.2192857143,14128.753310703882,126049.31566666668,24106.609157289415,0,0,0,1122
2023-01-28,157494.21,448,0.25,1.0,2023,1,1,5,28,1,4,102306.71,154569.26,147197.94,149141.95,131547.07571428572,15466.35007679339,131183.06214285715,14053.496768547784,125209.72866666666,24490.114573737854,0,0,0,1123
2023-01-29,141513.41999999998,396,0.05,1.0,2023,1,1,6,29,1,4,157494.21,132421.68,143259.31,23299.19,131964.92571428572,16213.464189707473,131918.50999999998,15180.295546884106,126464.75,25161.16696139882,0,0,0,1124
2023-01-30,139893.99,425,0.15,1.0,2023,1,1,0,30,0,5,141513.41999999998,131771.22,132391.97,136537.22,133263.7457142857,16615.329824620592,131793.80357142858,15086.847754408891,127849.48833333333,24793.26823376182,0,0,0,1125
2023-01-31,131558.52,365,0.1,1.0,2023,1,1,1,31,0,5,139893.99,138374.12,128850.53,124513.14,134424.14142857143,16776.58084885929,132329.66214285715,15242.157813427504,127541.223,24575.940444156047,0,0,0,1126
2023-02-01,132924.5,385,0.25,1.0,2023,2,1,2,32,0,5,131558.52,129872.82,129439.02,131048.27,133450.48428571428,16706.7620426788,132523.09,15211.762583243935,131149.86733333333,14709.12973140589,0,0,0,1127
2023-02-02,123707.73,352,0.1,1.0,2023,2,1,3,33,0,5,132924.5,131513.72,130209.47,127434.52,133886.43857142856,16637.517705761045,132772.05285714284,15185.90505071328,131029.44333333334,14678.258752738297,0,0,0,1128
2023-02-03,102930.68,288,0.15,1.0,2023,2,1,4,34,0,5,123707.73,102306.71,104385.1,98849.07,132771.29714285713,17078.805112282353,132307.64285714284,15368.619135222936,131002.59633333333,14691.31901136723,0,0,0,1129
2023-02-04,145767.2,421,0.1,1.0,2023,2,1,5,35,1,5,102930.68,157494.21,154569.26,154011.48,132860.4357142857,16893.930104563988,132203.7557142857,15575.410490130034,130065.34333333332,15559.549545248934,0,0,0,1130
2023-02-05,136259.96,383,0.0,1.0,2023,2,1,6,36,1,5,145767.2,141513.41999999998,132421.68,142151.52,131185.14857142855,14448.442049564122,131575.03714285715,14759.433946611978,130676.43266666666,15810.63810971036,0,0,0,1131
2023-02-06,127655.98,365,0.05,1.0,2023,2,1,0,37,0,6,136259.96,139893.99,131771.22,134268.75,130434.65428571428,13950.404382315483,131849.19999999998,14811.925963575488,131923.46233333333,14646.235622201959,0,0,0,1132
2023-02-07,138484.4,396,0.25,1.0,2023,2,1,1,38,0,6,127655.98,131558.52,138374.12,132218.55,128686.36714285714,13319.967077500194,131555.25428571427,14854.365625277367,131044.94566666667,14054.121317428177,0,0,0,1133
2023-02-08,124724.83,361,0.05,1.0,2023,2,1,2,39,0,6,138484.4,132924.5,129872.82,118559.33,129675.77857142857,13816.83018812007,131563.13142857142,14858.288486413938,130922.70833333333,13969.884706323008,0,0,0,1134
2023-02-09,132097.1,372,0.2,1.0,2023,2,1,3,40,0,6,124724.83,123707.73,131513.72,126048.25,128504.39714285712,13843.058057874678,131195.41785714283,14966.644466447013,130604.57766666666,13999.697250295849,0,0,0,1135
2023-02-10,100747.95,282,0.15,1.0,2023,2,1,4,41,0,6,132097.1,102930.68,102306.71,101832.91,129702.87857142856,13721.191228413058,131237.08785714285,14968.41086728308,130600.52933333332,13999.231991805027,0,0,0,1136
2023-02-11,157409.21,471,0.1,1.0,2023,2,1,5,42,1,6,100747.95,145767.2,157494.21,147197.94,129391.06000000001,14437.12337943511,131125.74785714285,15204.099706657506,130006.81666666665,14877.647621808053,0,0,0,1137
2023-02-12,147124.15,398,0.1,1.0,2023,2,1,6,43,1,6,157409.21,136259.96,141513.41999999998,143259.31,131054.20428571428,17068.78053911761,131119.67642857143,15192.772808487345,131052.182,15670.557517026049,0,0,0,1138
2023-02-13,143298.31,406,0.15,1.0,2023,2,1,0,44,0,7,147124.15,127655.98,139893.99,132391.97,132606.23142857142,18084.714353533822,131520.44285714283,15557.657450667988,132561.89,14922.316735361816,0,0,0,1139
2023-02-14,130055.15,370,0.05,1.0,2023,2,1,1,45,0,7,143298.31,138484.4,131558.52,128850.53,134840.85,18335.76774752281,131763.60857142857,15724.315365692795,132431.90233333333,14806.9652956986,0,0,0,1140
2023-02-15,131222.16,346,0.15,1.0,2023,2,1,2,46,0,7,130055.15,124724.83,132924.5,129439.02,133636.67142857143,18333.391298442635,131656.225,15730.955642361512,131991.76366666667,14669.631956304676,0,0,0,1141
2023-02-16,131631.16,377,0.2,1.0,2023,2,1,3,47,0,7,131222.16,132097.1,123707.73,130209.47,134564.86142857143,17967.830559404734,131534.6292857143,15726.976931339823,131952.77,14670.086218140888,0,0,0,1142
2023-02-17,99121.27,274,0.2,1.0,2023,2,1,4,48,0,7,131631.16,100747.95,102930.68,104385.1,134498.29857142855,17979.35553801856,132100.58857142858,15565.385836608775,132045.45766666665,14658.589655134496,0,0,0,1143
2023-02-18,154337.9,454,0.2,1.0,2023,2,1,5,49,1,7,99121.27,157409.21,145767.2,154569.26,134265.91571428571,18491.500131499866,131828.48785714284,16137.322757986976,131034.866,15841.807433832693,0,0,0,1144
2023-02-19,142410.46,395,0.1,1.0,2023,2,1,6,50,1,7,154337.9,147124.15,136259.96,132421.68,133827.15714285715,17877.072755638386,132440.6807142857,16853.464452873763,131839.147,16401.079755863808,0,0,0,1145
2023-02-20,136561.7,378,0.15,1.0,2023,2,1,0,51,0,8,142410.46,143298.31,127655.98,131771.22,133153.77285714285,17374.441602456995,132880.00214285715,17039.813088386174,133106.65899999999,15658.750400830071,0,0,0,1146
2023-02-21,19359.829999999998,50,0.1,0.45,2023,2,1,1,52,0,8,136561.7,130055.15,138484.4,138374.12,132191.4,16898.947348568727,133516.125,16995.966378580026,132506.407,15144.342806372368,0,0,0,1147
2023-02-22,128623.8,372,0.3,1.0,2023,2,1,2,53,0,8,19359.829999999998,131222.16,124724.83,129872.82,116377.78285714285,45987.956292118026,125007.22714285715,34805.5858515323,128737.67866666666,25614.666974828095,0,0,0,1148
2023-02-23,122103.14,342,0.05,1.0,2023,2,1,3,54,0,8,128623.8,131631.16,132097.1,131513.72,116006.58857142857,45858.47368130578,125285.72499999999,34818.74879604121,128632.76466666667,25608.258466965857,0,0,0,1149
2023-02-24,102749.84,287,0.15,1.0,2023,2,1,4,55,0,8,122103.14,99121.27,100747.95,102306.71,114645.44285714286,45457.066435777524,124571.87071428572,34770.77493782344,128090.39866666666,25567.09989746085,0,0,0,1150
2023-02-25,150826.61,407,0.15,1.0,2023,2,1,5,56,1,8,102749.84,154337.9,157409.21,157494.21,115163.81000000001,45270.84018558563,124714.86285714284,34669.232467876725,127186.29933333333,25978.151521289223,0,0,0,1151
2023-02-26,140130.59,384,0.15,1.0,2023,2,1,6,57,1,8,150826.61,142410.46,147124.15,141513.41999999998,114662.19714285714,44781.243273934364,124244.67714285714,34233.622471891365,127830.06233333334,26326.053132298777,0,0,0,1152
2023-02-27,134407.01,375,0.05,1.0,2023,2,1,0,58,0,9,140130.59,136561.7,143298.31,139893.99,114336.50142857143,44553.50508883353,123745.13714285716,33923.70419751381,129090.85833333334,25964.793406186473,0,0,0,1153
2023-02-28,128510.56,361,0.15,1.0,2023,2,1,1,59,0,9,134407.01,19359.829999999998,130055.15,131558.52,114028.68857142856,44381.474205077,123110.04428571429,33611.27597784509,128321.28499999999,25430.560078536608,0,0,0,1154
2023-03-01,157926.31,445,0.1,1.0,2023,3,1,2,60,0,9,128510.56,128623.8,131222.16,132924.5,129621.65000000001,15076.693988634597,122999.71642857142,33589.25310326555,127887.85633333333,25308.480095938194,1,0,0,1155
2023-03-02,164348.33,479,0.2,1.0,2023,3,1,3,61,0,9,157926.31,122103.14,131631.16,123707.73,133807.72285714286,18445.12510618782,124907.1557142857,34827.50330930435,128488.93366666666,25812.572726771843,1,0,0,1156
2023-03-03,121827.75,345,0.15,1.0,2023,3,1,4,62,0,9,164348.33,102749.84,99121.27,102930.68,139842.75,20744.944756040244,127244.09642857143,36376.609915890745,129581.92733333333,26628.357520497575,1,0,0,1157
2023-03-04,189981.11,534,0.2,1.0,2023,3,1,5,63,1,9,121827.75,150826.61,154337.9,145767.2,142568.16571428571,15699.136996499405,128865.98785714286,35522.43790757218,129212.03566666666,26657.381187617593,1,0,0,1158
2023-03-05,170817.21,495,0.05,1.0,2023,3,1,6,64,1,9,189981.11,140130.59,142410.46,136259.96,148161.66571428571,23942.821132436646,131411.93142857144,38629.86188332655,131421.14833333332,28842.043564855558,1,0,0,1159
2023-03-06,156854.13,432,0.05,1.0,2023,3,1,0,65,0,10,170817.21,134407.01,136561.7,127655.98,152545.4685714286,25012.675186794255,133440.985,39974.636679581155,133684.03266666667,29190.67184299871,1,0,0,1160
2023-03-07,153405.21,419,0.05,1.0,2023,3,1,1,66,0,10,156854.13,128510.56,19359.829999999998,138484.4,155752.19999999998,23704.368510094468,134890.44428571427,40461.42888387683,134053.59699999998,29418.2194897465,1,0,0,1161
2023-03-08,166131.69,464,0.2,1.0,2023,3,1,2,67,0,10,153405.21,157926.31,128623.8,124724.83,159308.57857142854,20600.360559714445,144465.11428571428,23195.966806125034,134625.10533333334,29628.350667621013,1,0,0,1162
2023-03-09,159161.79,457,0.1,1.0,2023,3,1,3,68,0,10,166131.69,164348.33,122103.14,132097.1,160480.7757142857,20741.564515534643,147144.2492857143,23390.813372462904,135907.62900000002,30144.528808782106,1,0,0,1163
2023-03-10,124691.79,338,0.05,1.0,2023,3,1,4,69,0,10,159161.79,121827.75,102749.84,100747.95,159739.8414285714,20672.90438054859,149791.29571428572,22415.585437129565,136596.87533333333,30440.416835124845,1,0,0,1164
2023-03-11,195888.61,560,0.15,1.0,2023,3,1,5,70,1,10,124691.79,189981.11,150826.61,157409.21,160148.99,19807.747927434626,151358.57785714284,19443.52279201762,136595.774,30440.861771183983,1,0,0,1165
2023-03-12,178786.26,497,0.15,1.0,2023,3,1,6,71,1,10,195888.61,170817.21,140130.59,147124.15,160992.9185714286,21355.954726785338,154577.29214285713,22790.4443387139,138722.15766666667,32287.76484613828,1,0,0,1166
2023-03-13,155729.18,429,0.0,1.0,2023,3,1,0,72,0,11,178786.26,156854.13,134407.01,143298.31,162131.35428571427,22164.065736180244,157338.41142857142,23242.68387288411,141323.43466666667,32266.44760533602,1,0,0,1167
2023-03-14,158188.02000000002,435,0.1,1.0,2023,3,1,1,73,0,11,155729.18,153405.21,128510.56,130055.15,161970.64714285714,22212.73212847715,158861.42357142855,22304.116776752406,141267.43366666665,32239.013011194613,1,0,0,1168
2023-03-15,155643.29,436,0.05,1.0,2023,3,1,2,74,0,11,158188.02000000002,166131.69,157926.31,131222.16,162653.90571428573,21977.664686352648,160981.24214285714,20538.00389046313,141636.22933333332,32371.331317357282,1,0,0,1169
2023-03-16,158457.27,431,0.05,1.0,2023,3,1,3,75,0,11,155643.29,159161.79,164348.33,131631.16,161155.56285714288,22058.426206807704,160818.1692857143,20573.159649535304,142047.72866666663,32471.496748646015,1,0,0,1170
2023-03-17,128464.35,361,0.15,1.0,2023,3,1,4,76,0,11,158457.27,124691.79,121827.75,99121.27,161054.91714285713,22070.643199906546,160397.3792857143,20555.64041099496,142994.466,32523.78794591095,1,0,0,1171
2023-03-18,193526.67,543,0.2,1.0,2023,3,1,5,77,1,11,128464.35,195888.61,189981.11,154337.9,161593.85428571427,21057.518949784946,160871.42214285716,19654.52112497827,142902.539,32562.084071541965,1,0,0,1172
2023-03-19,175480.8,489,0.1,1.0,2023,3,1,6,78,1,11,193526.67,178786.26,170817.21,142410.46,161256.4342857143,20425.850084588543,161124.67642857143,20076.767985534367,144965.72266666667,33762.071712384866,1,0,0,1173
2023-03-20,166918.48,460,0.15,1.0,2023,3,1,0,79,0,12,175480.8,155729.18,156854.13,136561.7,160784.2257142857,19986.533107422252,161457.79,20287.53982417815,147511.04033333334,33057.70500549524,1,0,0,1174
2023-03-21,162310.52,456,0.1,1.0,2023,3,1,1,80,0,12,166918.48,158188.02000000002,153405.21,19359.829999999998,162382.69714285716,19962.292979669965,162176.67214285716,20290.175542166333,147930.393,33226.6568038249,1,0,0,1175
2023-03-22,153731.91999999998,425,0.1,1.0,2023,3,1,2,81,0,12,162310.52,155643.29,166131.69,128623.8,162971.62571428574,19878.551595494882,162812.76571428572,20133.020451673856,148593.72833333336,33311.191516745654,1,0,0,1176
2023-03-23,155223.49,434,0.1,1.0,2023,3,1,3,82,0,12,153731.91999999998,158457.27,159161.79,122103.14,162698.57285714286,20008.69241735653,161927.06785714283,20248.199755404697,149166.06900000002,33244.772998702014,1,0,0,1177
2023-03-24,128267.18,348,0.2,1.0,2023,3,1,4,83,0,12,155223.49,128464.35,124691.79,102749.84,162236.60428571427,20159.699661215665,161645.76071428572,20316.813870234673,153694.85766666665,22455.294961589618,1,0,0,1178
2023-03-25,184309.57,542,0.05,1.0,2023,3,1,5,84,1,12,128267.18,193526.67,195888.61,150826.61,162208.43714285715,20214.81311493664,161901.14571428573,19833.283280430653,153682.97033333333,22469.114819421095,1,0,0,1179
2023-03-26,17845.03,51,0.15,0.35,2023,3,1,6,85,1,12,184309.57,175480.8,178786.26,140130.59,160891.70857142858,18015.38213578437,161074.07142857142,18503.807628997212,155756.518,22324.169234080007,1,0,0,1180
2023-03-27,165602.19,495,0.05,1.0,2023,3,1,0,86,0,13,17845.03,166918.48,155729.18,134407.01,138372.31285714285,55747.90330771841,149578.26928571428,41880.57178166697,152926.35766666665,32388.942244692505,1,0,0,1181
2023-03-28,166425.67,474,0.2,1.0,2023,3,1,1,87,0,13,165602.19,162310.52,158188.02000000002,128510.56,138184.2714285714,55637.67813999111,150283.48428571428,42074.78647833488,153418.877,32468.156462664952,1,0,0,1182
2023-03-29,161184.49,462,0.1,1.0,2023,3,1,2,88,0,13,166425.67,153731.91999999998,155643.29,157926.31,138772.15,55955.91849466891,150871.88785714284,42251.063669508345,154295.37966666667,32451.982949587342,1,0,0,1183
2023-03-30,155358.38,454,0.0,1.0,2023,3,1,3,89,0,13,161184.49,155223.49,158457.27,164348.33,139836.80285714284,56357.44960128951,151267.68785714285,42325.0891527536,155187.9623333333,32253.744076773874,1,0,0,1184
2023-03-31,128569.66,366,0.35,1.0,2023,3,1,4,90,0,13,155358.38,128267.18,128464.35,121827.75,139856.07285714286,56363.61026083308,151046.33857142855,42292.688008668796,156082.88966666668,31858.05511797545,1,0,0,1185
2023-04-01,180987.24,514,0.0,1.0,2023,4,2,5,91,1,13,128569.66,184309.57,193526.67,189981.11,139899.2842857143,56353.359818123165,151053.8607142857,42288.37178467721,155104.33466666663,32247.954820274535,1,0,0,1186
2023-04-02,175393.3,483,0.1,1.0,2023,4,2,6,92,1,13,180987.24,17845.03,175480.8,170817.21,139424.66571428571,55929.385187605614,150158.18714285715,41443.956112560634,155658.965,32554.056904443994,1,0,0,1187
2023-04-03,162444.9,472,0.05,1.0,2023,4,2,0,93,0,14,175393.3,165602.19,166918.48,156854.13,161931.5614285714,17003.867765336163,150151.93714285715,41439.84994914833,157444.48333333334,32100.31829531282,1,0,0,1188
2023-04-04,157927.05,462,0.15,1.0,2023,4,2,1,94,0,14,162444.9,166425.67,162310.52,153405.21,161480.52000000002,16931.996572927368,149832.39571428573,41317.68629662841,156526.60966666666,31526.442068309017,1,0,0,1189
2023-04-05,152800.34,450,0.05,1.0,2023,4,2,2,95,0,14,157927.05,161184.49,153731.91999999998,166131.69,160266.43142857144,16822.651449643883,149519.29071428571,41232.374292843546,156096.93766666666,31412.59431673179,1,0,0,1190
2023-04-06,159630.97,453,0.15,1.0,2023,4,2,3,96,0,14,152800.34,155358.38,155223.49,159161.79,159068.69571428568,17043.41175042681,149452.74928571426,41225.804109319026,155961.81133333332,31417.94337508806,1,0,0,1191
2023-04-07,118722.87,327,0.1,1.0,2023,4,2,4,97,0,14,159630.97,128569.66,128267.18,124691.79,159679.0657142857,16964.714131995264,149767.5692857143,41290.04087749051,156169.3366666667,31421.035301821605,1,0,0,1192
2023-04-08,178818.32,513,0.0,1.0,2023,4,2,5,98,1,14,118722.87,180987.24,184309.57,195888.61,158272.38142857142,20093.832686569265,149085.83285714284,41748.585507253076,154589.04266666665,32087.82765871035,1,0,0,1193
2023-04-09,165273.5,480,0.05,1.0,2023,4,2,6,99,1,14,178818.32,175393.3,17845.03,178786.26,157962.5357142857,19698.01780852295,148693.6007142857,41416.674812456586,155244.2603333333,32383.744532264158,1,0,0,1194
2023-04-10,165862.53,473,0.15,1.0,2023,4,2,0,100,0,15,165273.5,162444.9,165602.19,155729.18,156516.85,18543.01323239544,159224.2057142857,17321.542838102225,156596.984,31907.591115632287,1,0,0,1195
2023-04-11,162914.12,460,0.05,1.0,2023,4,2,1,101,0,15,165862.53,157927.05,166425.67,158188.02000000002,157005.08285714287,18768.7301871184,159242.8014285714,17329.05480658238,155596.1146666667,31093.132094287183,1,0,0,1196
2023-04-12,149922.34,440,0.0,1.0,2023,4,2,2,102,0,15,162914.12,152800.34,161184.49,155643.29,157717.5214285714,18903.72587850447,158991.97642857142,17242.2870626789,155067.04333333333,30818.7559924572,1,0,0,1197
2023-04-13,156701.97,432,0.0,1.0,2023,4,2,3,103,0,15,149922.34,159630.97,155358.38,158457.27,157306.37857142856,19059.153635011528,158187.53714285715,17394.175626114884,154873.482,30832.686123705716,1,0,0,1198
2023-04-14,13627.76,37,0.1,0.3,2023,4,2,4,104,0,15,156701.97,118722.87,128569.66,128464.35,156887.94999999998,19031.74554449991,158283.50785714286,17381.066906623135,154823.94700000001,30828.370872663232,1,0,0,1199
2023-04-15,192520.19,537,0.15,1.0,2023,4,2,5,105,1,15,13627.76,178818.32,180987.24,193526.67,141874.36285714287,57245.5211435505,150073.37214285714,42085.99562794166,150090.096,40182.63332666584,1,0,0,1200
2023-04-16,168286.74,469,0.1,1.0,2023,4,2,6,106,1,15,192520.19,165273.5,175393.3,175480.8,143831.77285714285,58928.80139942087,150897.1542857143,42843.69430848042,151225.52666666667,40902.02920648286,1,0,0,1201
2023-04-17,169327.13999999998,474,0.0,1.0,2023,4,2,0,107,0,16,168286.74,165862.53,162444.9,166918.48,144262.2357142857,59122.221532212614,150389.54285714286,42572.3791020981,152552.93966666667,40783.89509818312,1,0,0,1202
2023-04-18,213966.24,626,0.1,1.0,2023,4,2,1,108,0,16,169327.13999999998,162914.12,157927.05,162310.52,144757.18,59347.26109676415,150881.13142857142,42761.606369174886,151746.28866666666,40180.39645808106,1,0,0,1203
2023-04-19,218077.99,607,0.1,1.0,2023,4,2,2,109,0,16,213966.24,149922.34,152800.34,153731.91999999998,152050.34,64833.72660704941,154883.9307142857,45974.06213188968,153029.13666666666,41555.15150117629,1,0,0,1204
2023-04-20,213386.84,607,0.0,1.0,2023,4,2,3,110,0,16,218077.99,156701.97,159630.97,155223.49,161786.8614285714,69416.61168669094,159546.62000000002,48959.767969597866,154734.45366666667,43163.39611128109,1,0,0,1205
2023-04-21,45112.49,122,0.2,1.0,2023,4,2,4,111,0,16,213386.84,13627.76,118722.87,128267.18,169884.69999999998,71983.41546193599,163386.32499999998,51031.001834621406,156436.99766666666,44460.37759905683,1,0,0,1206
2023-04-22,275634.57,762,0.25,1.0,2023,4,2,5,112,1,16,45112.49,192520.19,178818.32,184309.57,174382.51857142855,60690.37965526909,158128.4407142857,59135.41298773485,152816.35,48890.30155129834,1,0,0,1207
2023-04-23,240023.96000000002,665,0.1,1.0,2023,4,2,6,113,1,16,275634.57,168286.74,165273.5,17845.03,186256.00142857144,71921.34444856568,165043.88714285713,66893.17179397246,156830.05266666666,53791.68393477595,1,0,0,1208
2023-04-24,216802.95,653,0.05,1.0,2023,4,2,0,114,0,17,240023.96000000002,169327.13999999998,165862.53,165602.19,196504.17571428572,74014.64067224949,170383.2057142857,69831.60828783346,160555.27866666665,55585.25040515474,1,0,0,1209
2023-04-25,157536.37,468,0.05,1.0,2023,4,2,1,115,0,17,216802.95,213966.24,162914.12,166425.67,203286.4342857143,73280.80461602483,174021.80714285717,70896.94578129349,161638.39133333333,56375.0440011211,1,0,0,1210
